Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
28-03-2024,China Ferry Terminal,Departure,3017,806,321,4144
29-03-2024,China Ferry Terminal,Arrival,785,667,318,1770
29-03-2024,China Ferry Terminal,Departure,6052,825,299,7176
30-03-2024,China Ferry Terminal,Arrival,1471,963,296,2730
30-03-2024,China Ferry Terminal,Departure,3339,703,319,4361
31-03-2024,China Ferry Terminal,Arrival,3931,558,224,4713
31-03-2024,China Ferry Terminal,Departure,1781,843,255,2879
1/4/2024,China Ferry Terminal,Arrival,4977,540,205,5722
1/4/2024,China Ferry Terminal,Departure,1299,482,214,1995
2/4/2024,China Ferry Terminal,Arrival,1519,575,252,2346
2/4/2024,China Ferry Terminal,Departure,1284,675,233,2192
3/4/2024,China Ferry Terminal,Arrival,1427,723,276,2426
3/4/2024,China Ferry Terminal,Departure,2719,755,270,3744
4/4/2024,China Ferry Terminal,Arrival,1928,2119,288,4335
4/4/2024,China Ferry Terminal,Departure,1855,841,232,2928
5/4/2024,China Ferry Terminal,Arrival,1959,2018,353,4330
5/4/2024,China Ferry Terminal,Departure,1482,1499,308,3289
6/4/2024,China Ferry Terminal,Arrival,2040,729,338,3107
6/4/2024,China Ferry Terminal,Departure,1570,1532,338,3440
7/4/2024,China Ferry Terminal,Arrival,2966,701,209,3876
7/4/2024,China Ferry Terminal,Departure,728,692,340,1760
8/4/2024,China Ferry Terminal,Arrival,1135,683,337,2155
8/4/2024,China Ferry Terminal,Departure,779,695,409,1883
9/4/2024,China Ferry Terminal,Arrival,773,651,237,1661
9/4/2024,China Ferry Terminal,Departure,618,1184,251,2053
10/4/2024,China Ferry Terminal,Arrival,677,531,271,1479
10/4/2024,China Ferry Terminal,Departure,699,571,252,1522
11/4/2024,China Ferry Terminal,Arrival,623,624,431,1678
11/4/2024,China Ferry Terminal,Departure,813,611,341,1765
12/4/2024,China Ferry Terminal,Arrival,866,845,388,2099
12/4/2024,China Ferry Terminal,Departure,1759,664,425,2848
13-04-2024,China Ferry Terminal,Arrival,874,1203,396,2473
13-04-2024,China Ferry Terminal,Departure,2483,894,394,3771
14-04-2024,China Ferry Terminal,Arrival,2507,715,330,3552
14-04-2024,China Ferry Terminal,Departure,1149,865,563,2577
15-04-2024,China Ferry Terminal,Arrival,1422,654,219,2295
15-04-2024,China Ferry Terminal,Departure,832,608,415,1855
16-04-2024,China Ferry Terminal,Arrival,658,630,230,1518
16-04-2024,China Ferry Terminal,Departure,604,812,281,1697
17-04-2024,China Ferry Terminal,Arrival,642,660,302,1604
17-04-2024,China Ferry Terminal,Departure,772,655,323,1750
18-04-2024,China Ferry Terminal,Arrival,758,647,227,1632
18-04-2024,China Ferry Terminal,Departure,810,712,257,1779
19-04-2024,China Ferry Terminal,Arrival,800,653,385,1838
19-04-2024,China Ferry Terminal,Departure,1549,722,273,2544
20-04-2024,China Ferry Terminal,Arrival,777,813,373,1963
20-04-2024,China Ferry Terminal,Departure,1838,754,364,2956
21-04-2024,China Ferry Terminal,Arrival,1743,303,225,2271
21-04-2024,China Ferry Terminal,Departure,611,633,288,1532
22-04-2024,China Ferry Terminal,Arrival,851,454,228,1533
22-04-2024,China Ferry Terminal,Departure,708,411,312,1431
23-04-2024,China Ferry Terminal,Arrival,587,431,259,1277
23-04-2024,China Ferry Terminal,Departure,591,476,309,1376
24-04-2024,China Ferry Terminal,Arrival,535,549,270,1354
24-04-2024,China Ferry Terminal,Departure,810,529,266,1605
25-04-2024,China Ferry Terminal,Arrival,574,496,255,1325
25-04-2024,China Ferry Terminal,Departure,653,522,172,1347
26-04-2024,China Ferry Terminal,Arrival,971,530,274,1775
26-04-2024,China Ferry Terminal,Departure,1184,597,196,1977
27-04-2024,China Ferry Terminal,Arrival,743,579,328,1650
27-04-2024,China Ferry Terminal,Departure,1397,488,240,2125
28-04-2024,China Ferry Terminal,Arrival,1611,530,280,2421
28-04-2024,China Ferry Terminal,Departure,700,504,326,1530
29-04-2024,China Ferry Terminal,Arrival,819,742,283,1844
29-04-2024,China Ferry Terminal,Departure,846,701,325,1872
30-04-2024,China Ferry Terminal,Arrival,1007,1044,338,2389
30-04-2024,China Ferry Terminal,Departure,861,838,336,2035
1/5/2024,China Ferry Terminal,Arrival,898,2388,169,3455
1/5/2024,China Ferry Terminal,Departure,632,1015,193,1840
2/5/2024,China Ferry Terminal,Arrival,740,2342,309,3391
2/5/2024,China Ferry Terminal,Departure,661,1838,255,2754
3/5/2024,China Ferry Terminal,Arrival,727,2195,384,3306
3/5/2024,China Ferry Terminal,Departure,1025,2295,309,3629
4/5/2024,China Ferry Terminal,Arrival,601,1093,303,1997
4/5/2024,China Ferry Terminal,Departure,1038,1771,306,3115
5/5/2024,China Ferry Terminal,Arrival,1420,514,300,2234
5/5/2024,China Ferry Terminal,Departure,660,1108,373,2141
6/5/2024,China Ferry Terminal,Arrival,718,538,197,1453
6/5/2024,China Ferry Terminal,Departure,827,512,248,1587
7/5/2024,China Ferry Terminal,Arrival,612,494,186,1292
7/5/2024,China Ferry Terminal,Departure,685,452,138,1275
8/5/2024,China Ferry Terminal,Arrival,608,465,274,1347
8/5/2024,China Ferry Terminal,Departure,666,481,217,1364
9/5/2024,China Ferry Terminal,Arrival,585,516,178,1279
9/5/2024,China Ferry Terminal,Departure,597,582,188,1367
10/5/2024,China Ferry Terminal,Arrival,808,506,223,1537
10/5/2024,China Ferry Terminal,Departure,1078,638,185,1901
11/5/2024,China Ferry Terminal,Arrival,715,459,252,1426
11/5/2024,China Ferry Terminal,Departure,1355,535,225,2115
12/5/2024,China Ferry Terminal,Arrival,1436,547,229,2212
12/5/2024,China Ferry Terminal,Departure,590,506,298,1394
13-05-2024,China Ferry Terminal,Arrival,692,530,179,1401
13-05-2024,China Ferry Terminal,Departure,874,429,242,1545
14-05-2024,China Ferry Terminal,Arrival,564,452,172,1188
14-05-2024,China Ferry Terminal,Departure,922,470,259,1651
15-05-2024,China Ferry Terminal,Arrival,981,413,261,1655
15-05-2024,China Ferry Terminal,Departure,866,493,217,1576
16-05-2024,China Ferry Terminal,Arrival,806,570,232,1608
16-05-2024,China Ferry Terminal,Departure,768,566,196,1530
17-05-2024,China Ferry Terminal,Arrival,891,612,253,1756
17-05-2024,China Ferry Terminal,Departure,1153,645,274,2072
18-05-2024,China Ferry Terminal,Arrival,711,904,218,1833
18-05-2024,China Ferry Terminal,Departure,1495,640,172,2307
19-05-2024,China Ferry Terminal,Arrival,1591,453,194,2238
19-05-2024,China Ferry Terminal,Departure,685,805,266,1756
20-05-2024,China Ferry Terminal,Arrival,721,417,171,1309
20-05-2024,China Ferry Terminal,Departure,700,479,248,1427
21-05-2024,China Ferry Terminal,Arrival,568,461,201,1230
21-05-2024,China Ferry Terminal,Departure,607,389,168,1164
22-05-2024,China Ferry Terminal,Arrival,501,477,219,1197
22-05-2024,China Ferry Terminal,Departure,561,573,231,1365
23-05-2024,China Ferry Terminal,Arrival,634,447,257,1338
23-05-2024,China Ferry Terminal,Departure,673,521,281,1475
24-05-2024,China Ferry Terminal,Arrival,741,652,333,1726
24-05-2024,China Ferry Terminal,Departure,1181,578,290,2049
25-05-2024,China Ferry Terminal,Arrival,806,757,255,1818
25-05-2024,China Ferry Terminal,Departure,1122,576,246,1944
26-05-2024,China Ferry Terminal,Arrival,1350,512,221,2083
26-05-2024,China Ferry Terminal,Departure,616,852,309,1777
27-05-2024,China Ferry Terminal,Arrival,662,440,205,1307
27-05-2024,China Ferry Terminal,Departure,801,581,203,1585
28-05-2024,China Ferry Terminal,Arrival,606,474,207,1287
28-05-2024,China Ferry Terminal,Departure,637,449,302,1388
29-05-2024,China Ferry Terminal,Arrival,522,514,165,1201
29-05-2024,China Ferry Terminal,Departure,650,581,343,1574
30-05-2024,China Ferry Terminal,Arrival,645,489,231,1365
30-05-2024,China Ferry Terminal,Departure,672,526,241,1439
31-05-2024,China Ferry Terminal,Arrival,646,440,195,1281
31-05-2024,China Ferry Terminal,Departure,811,486,132,1429
1/6/2024,China Ferry Terminal,Arrival,387,414,95,896
1/6/2024,China Ferry Terminal,Departure,714,256,116,1086
2/6/2024,China Ferry Terminal,Arrival,1106,298,62,1466
2/6/2024,China Ferry Terminal,Departure,464,540,114,1118
3/6/2024,China Ferry Terminal,Arrival,553,377,79,1009
3/6/2024,China Ferry Terminal,Departure,590,276,129,995
4/6/2024,China Ferry Terminal,Arrival,466,355,74,895
4/6/2024,China Ferry Terminal,Departure,538,375,97,1010
5/6/2024,China Ferry Terminal,Arrival,480,427,67,974
5/6/2024,China Ferry Terminal,Departure,480,336,113,929
6/6/2024,China Ferry Terminal,Arrival,571,497,130,1198
6/6/2024,China Ferry Terminal,Departure,582,412,143,1137
7/6/2024,China Ferry Terminal,Arrival,623,538,166,1327
7/6/2024,China Ferry Terminal,Departure,1592,579,141,2312
8/6/2024,China Ferry Terminal,Arrival,660,1204,198,2062
8/6/2024,China Ferry Terminal,Departure,3011,667,173,3851
9/6/2024,China Ferry Terminal,Arrival,761,931,91,1783
9/6/2024,China Ferry Terminal,Departure,1328,792,124,2244
10/6/2024,China Ferry Terminal,Arrival,3164,401,106,3671
10/6/2024,China Ferry Terminal,Departure,472,820,196,1488
11/6/2024,China Ferry Terminal,Arrival,1002,405,99,1506
11/6/2024,China Ferry Terminal,Departure,611,281,102,994
12/6/2024,China Ferry Terminal,Arrival,608,518,109,1235
12/6/2024,China Ferry Terminal,Departure,693,370,167,1230
13-06-2024,China Ferry Terminal,Arrival,669,630,153,1452
13-06-2024,China Ferry Terminal,Departure,561,495,110,1166
14-06-2024,China Ferry Terminal,Arrival,707,572,175,1454
14-06-2024,China Ferry Terminal,Departure,902,642,178,1722
15-06-2024,China Ferry Terminal,Arrival,565,602,138,1305
15-06-2024,China Ferry Terminal,Departure,947,485,139,1571
16-06-2024,China Ferry Terminal,Arrival,1123,347,111,1581
16-06-2024,China Ferry Terminal,Departure,529,560,156,1245
17-06-2024,China Ferry Terminal,Arrival,623,495,119,1237
17-06-2024,China Ferry Terminal,Departure,671,615,140,1426
18-06-2024,China Ferry Terminal,Arrival,538,480,118,1136
18-06-2024,China Ferry Terminal,Departure,602,429,116,1147
19-06-2024,China Ferry Terminal,Arrival,498,443,166,1107
19-06-2024,China Ferry Terminal,Departure,578,460,170,1208
20-06-2024,China Ferry Terminal,Arrival,541,517,177,1235
20-06-2024,China Ferry Terminal,Departure,677,483,139,1299
21-06-2024,China Ferry Terminal,Arrival,787,531,116,1434
21-06-2024,China Ferry Terminal,Departure,900,557,113,1570
22-06-2024,China Ferry Terminal,Arrival,704,744,113,1561
22-06-2024,China Ferry Terminal,Departure,969,579,120,1668
23-06-2024,China Ferry Terminal,Arrival,1162,607,105,1874
23-06-2024,China Ferry Terminal,Departure,528,620,141,1289
24-06-2024,China Ferry Terminal,Arrival,625,451,104,1180
24-06-2024,China Ferry Terminal,Departure,700,543,178,1421
25-06-2024,China Ferry Terminal,Arrival,483,438,111,1032
25-06-2024,China Ferry Terminal,Departure,589,433,126,1148
26-06-2024,China Ferry Terminal,Arrival,521,510,95,1126
26-06-2024,China Ferry Terminal,Departure,633,441,113,1187
27-06-2024,China Ferry Terminal,Arrival,537,473,127,1137
27-06-2024,China Ferry Terminal,Departure,789,531,206,1526
28-06-2024,China Ferry Terminal,Arrival,731,550,164,1445
28-06-2024,China Ferry Terminal,Departure,1336,559,172,2067
29-06-2024,China Ferry Terminal,Arrival,530,732,127,1389
29-06-2024,China Ferry Terminal,Departure,3298,563,131,3992
30-06-2024,China Ferry Terminal,Arrival,841,475,98,1414
30-06-2024,China Ferry Terminal,Departure,1365,520,113,1998
1/7/2024,China Ferry Terminal,Arrival,3573,385,76,4034
1/7/2024,China Ferry Terminal,Departure,429,362,110,901
2/7/2024,China Ferry Terminal,Arrival,719,471,94,1284
2/7/2024,China Ferry Terminal,Departure,504,589,109,1202
3/7/2024,China Ferry Terminal,Arrival,511,472,93,1076
3/7/2024,China Ferry Terminal,Departure,470,510,82,1062
4/7/2024,China Ferry Terminal,Arrival,415,431,132,978
4/7/2024,China Ferry Terminal,Departure,499,440,171,1110
5/7/2024,China Ferry Terminal,Arrival,541,510,139,1190
5/7/2024,China Ferry Terminal,Departure,751,494,156,1401
6/7/2024,China Ferry Terminal,Arrival,488,669,98,1255
6/7/2024,China Ferry Terminal,Departure,815,505,133,1453
7/7/2024,China Ferry Terminal,Arrival,1034,548,97,1679
7/7/2024,China Ferry Terminal,Departure,394,609,133,1136
8/7/2024,China Ferry Terminal,Arrival,570,614,81,1265
8/7/2024,China Ferry Terminal,Departure,580,449,116,1145
9/7/2024,China Ferry Terminal,Arrival,514,497,67,1078
9/7/2024,China Ferry Terminal,Departure,557,584,119,1260
10/7/2024,China Ferry Terminal,Arrival,488,605,79,1172
10/7/2024,China Ferry Terminal,Departure,540,582,105,1227
11/7/2024,China Ferry Terminal,Arrival,486,529,107,1122
11/7/2024,China Ferry Terminal,Departure,517,581,122,1220
12/7/2024,China Ferry Terminal,Arrival,565,605,108,1278
12/7/2024,China Ferry Terminal,Departure,950,677,96,1723
13-07-2024,China Ferry Terminal,Arrival,549,1117,127,1793
13-07-2024,China Ferry Terminal,Departure,1023,656,110,1789
14-07-2024,China Ferry Terminal,Arrival,1180,856,94,2130
14-07-2024,China Ferry Terminal,Departure,444,780,138,1362
15-07-2024,China Ferry Terminal,Arrival,592,670,100,1362
15-07-2024,China Ferry Terminal,Departure,640,677,147,1464
16-07-2024,China Ferry Terminal,Arrival,384,736,96,1216
16-07-2024,China Ferry Terminal,Departure,546,704,114,1364
17-07-2024,China Ferry Terminal,Arrival,494,788,113,1395
17-07-2024,China Ferry Terminal,Departure,622,650,142,1414
18-07-2024,China Ferry Terminal,Arrival,520,672,126,1318
18-07-2024,China Ferry Terminal,Departure,594,753,85,1432
19-07-2024,China Ferry Terminal,Arrival,628,748,97,1473
19-07-2024,China Ferry Terminal,Departure,1013,734,110,1857
20-07-2024,China Ferry Terminal,Arrival,538,1015,110,1663
20-07-2024,China Ferry Terminal,Departure,1003,734,131,1868
21-07-2024,China Ferry Terminal,Arrival,1174,802,102,2078
21-07-2024,China Ferry Terminal,Departure,451,946,97,1494
22-07-2024,China Ferry Terminal,Arrival,578,585,97,1260
22-07-2024,China Ferry Terminal,Departure,605,635,180,1420
23-07-2024,China Ferry Terminal,Arrival,507,713,64,1284
23-07-2024,China Ferry Terminal,Departure,579,561,102,1242
24-07-2024,China Ferry Terminal,Arrival,458,766,81,1305
24-07-2024,China Ferry Terminal,Departure,500,699,115,1314
25-07-2024,China Ferry Terminal,Arrival,556,711,90,1357
25-07-2024,China Ferry Terminal,Departure,620,837,115,1572
26-07-2024,China Ferry Terminal,Arrival,597,771,93,1461
26-07-2024,China Ferry Terminal,Departure,896,718,93,1707
27-07-2024,China Ferry Terminal,Arrival,485,939,105,1529
27-07-2024,China Ferry Terminal,Departure,890,739,98,1727
28-07-2024,China Ferry Terminal,Arrival,1176,750,120,2046
28-07-2024,China Ferry Terminal,Departure,455,830,147,1432
29-07-2024,China Ferry Terminal,Arrival,578,706,109,1393
29-07-2024,China Ferry Terminal,Departure,561,604,131,1296
30-07-2024,China Ferry Terminal,Arrival,522,616,96,1234
30-07-2024,China Ferry Terminal,Departure,549,733,119,1401
31-07-2024,China Ferry Terminal,Arrival,481,574,73,1128
31-07-2024,China Ferry Terminal,Departure,462,659,106,1227
1/8/2024,China Ferry Terminal,Arrival,500,762,122,1384
1/8/2024,China Ferry Terminal,Departure,532,575,138,1245
2/8/2024,China Ferry Terminal,Arrival,577,734,120,1431
2/8/2024,China Ferry Terminal,Departure,949,711,143,1803
3/8/2024,China Ferry Terminal,Arrival,595,1174,161,1930
3/8/2024,China Ferry Terminal,Departure,1108,759,96,1963
4/8/2024,China Ferry Terminal,Arrival,1340,927,124,2391
4/8/2024,China Ferry Terminal,Departure,548,994,113,1655
5/8/2024,China Ferry Terminal,Arrival,656,862,72,1590
5/8/2024,China Ferry Terminal,Departure,629,785,113,1527
6/8/2024,China Ferry Terminal,Arrival,529,754,72,1355
6/8/2024,China Ferry Terminal,Departure,558,717,90,1365
7/8/2024,China Ferry Terminal,Arrival,511,809,84,1404
7/8/2024,China Ferry Terminal,Departure,505,746,124,1375
8/8/2024,China Ferry Terminal,Arrival,539,786,102,1427
8/8/2024,China Ferry Terminal,Departure,562,933,107,1602
9/8/2024,China Ferry Terminal,Arrival,631,787,129,1547
9/8/2024,China Ferry Terminal,Departure,890,877,67,1834
10/8/2024,China Ferry Terminal,Arrival,502,1228,138,1868
10/8/2024,China Ferry Terminal,Departure,1346,771,167,2284
11/8/2024,China Ferry Terminal,Arrival,1211,830,145,2186
11/8/2024,China Ferry Terminal,Departure,539,987,140,1666
12/8/2024,China Ferry Terminal,Arrival,710,825,79,1614
12/8/2024,China Ferry Terminal,Departure,526,660,160,1346
13-08-2024,China Ferry Terminal,Arrival,543,759,111,1413
13-08-2024,China Ferry Terminal,Departure,533,744,99,1376
14-08-2024,China Ferry Terminal,Arrival,513,732,92,1337
14-08-2024,China Ferry Terminal,Departure,576,722,134,1432
15-08-2024,China Ferry Terminal,Arrival,550,818,113,1481
15-08-2024,China Ferry Terminal,Departure,492,841,105,1438
16-08-2024,China Ferry Terminal,Arrival,606,758,161,1525
16-08-2024,China Ferry Terminal,Departure,869,809,136,1814
17-08-2024,China Ferry Terminal,Arrival,494,898,117,1509
17-08-2024,China Ferry Terminal,Departure,918,696,98,1712
18-08-2024,China Ferry Terminal,Arrival,1114,732,114,1960
18-08-2024,China Ferry Terminal,Departure,505,772,160,1437
19-08-2024,China Ferry Terminal,Arrival,757,723,76,1556
19-08-2024,China Ferry Terminal,Departure,657,639,116,1412
20-08-2024,China Ferry Terminal,Arrival,527,638,67,1232
20-08-2024,China Ferry Terminal,Departure,484,562,93,1139
21-08-2024,China Ferry Terminal,Arrival,500,679,79,1258
21-08-2024,China Ferry Terminal,Departure,484,699,127,1310
22-08-2024,China Ferry Terminal,Arrival,531,728,134,1393
22-08-2024,China Ferry Terminal,Departure,527,697,127,1351
23-08-2024,China Ferry Terminal,Arrival,565,923,155,1643
23-08-2024,China Ferry Terminal,Departure,886,854,133,1873
24-08-2024,China Ferry Terminal,Arrival,477,1218,137,1832
24-08-2024,China Ferry Terminal,Departure,1025,836,113,1974
25-08-2024,China Ferry Terminal,Arrival,1281,1035,138,2454
25-08-2024,China Ferry Terminal,Departure,448,978,216,1642
26-08-2024,China Ferry Terminal,Arrival,697,802,262,1761
26-08-2024,China Ferry Terminal,Departure,555,804,164,1523
27-08-2024,China Ferry Terminal,Arrival,565,865,66,1496
27-08-2024,China Ferry Terminal,Departure,600,762,125,1487
28-08-2024,China Ferry Terminal,Arrival,551,644,111,1306
28-08-2024,China Ferry Terminal,Departure,536,794,108,1438
29-08-2024,China Ferry Terminal,Arrival,623,623,90,1336
29-08-2024,China Ferry Terminal,Departure,540,651,116,1307
30-08-2024,China Ferry Terminal,Arrival,588,528,141,1257
30-08-2024,China Ferry Terminal,Departure,736,657,133,1526
31-08-2024,China Ferry Terminal,Arrival,555,651,101,1307
31-08-2024,China Ferry Terminal,Departure,865,537,114,1516
1/9/2024,China Ferry Terminal,Arrival,1109,310,20,1439
1/9/2024,China Ferry Terminal,Departure,365,421,28,814
2/9/2024,China Ferry Terminal,Arrival,454,267,82,803
2/9/2024,China Ferry Terminal,Departure,463,217,47,727
3/9/2024,China Ferry Terminal,Arrival,289,252,44,585
3/9/2024,China Ferry Terminal,Departure,372,244,45,661
4/9/2024,China Ferry Terminal,Arrival,368,342,36,746
4/9/2024,China Ferry Terminal,Departure,356,267,37,660
5/9/2024,China Ferry Terminal,Arrival,0,0,0,0
5/9/2024,China Ferry Terminal,Departure,0,0,0,0
6/9/2024,China Ferry Terminal,Arrival,0,0,0,0
6/9/2024,China Ferry Terminal,Departure,0,0,0,0
7/9/2024,China Ferry Terminal,Arrival,246,199,33,478
7/9/2024,China Ferry Terminal,Departure,377,159,15,551
8/9/2024,China Ferry Terminal,Arrival,598,315,26,939
8/9/2024,China Ferry Terminal,Departure,260,286,34,580
9/9/2024,China Ferry Terminal,Arrival,389,341,40,770
9/9/2024,China Ferry Terminal,Departure,489,233,55,777
10/9/2024,China Ferry Terminal,Arrival,325,357,34,716
10/9/2024,China Ferry Terminal,Departure,497,278,43,818
11/9/2024,China Ferry Terminal,Arrival,423,358,45,826
11/9/2024,China Ferry Terminal,Departure,393,359,103,855
12/9/2024,China Ferry Terminal,Arrival,430,344,41,815
12/9/2024,China Ferry Terminal,Departure,467,360,35,862
13-09-2024,China Ferry Terminal,Arrival,431,413,56,900
13-09-2024,China Ferry Terminal,Departure,822,350,41,1213
14-09-2024,China Ferry Terminal,Arrival,490,400,65,955
14-09-2024,China Ferry Terminal,Departure,1134,294,18,1446
15-09-2024,China Ferry Terminal,Arrival,1296,899,76,2271
15-09-2024,China Ferry Terminal,Departure,542,481,36,1059
16-09-2024,China Ferry Terminal,Arrival,584,830,53,1467
16-09-2024,China Ferry Terminal,Departure,617,656,65,1338
17-09-2024,China Ferry Terminal,Arrival,288,287,21,596
17-09-2024,China Ferry Terminal,Departure,917,530,62,1509
18-09-2024,China Ferry Terminal,Arrival,1185,318,38,1541
18-09-2024,China Ferry Terminal,Departure,517,271,48,836
19-09-2024,China Ferry Terminal,Arrival,562,338,110,1010
19-09-2024,China Ferry Terminal,Departure,484,317,49,850
20-09-2024,China Ferry Terminal,Arrival,485,367,41,893
20-09-2024,China Ferry Terminal,Departure,659,327,31,1017
21-09-2024,China Ferry Terminal,Arrival,373,678,119,1170
21-09-2024,China Ferry Terminal,Departure,707,520,31,1258
22-09-2024,China Ferry Terminal,Arrival,960,355,34,1349
22-09-2024,China Ferry Terminal,Departure,344,364,54,762
23-09-2024,China Ferry Terminal,Arrival,442,330,49,821
23-09-2024,China Ferry Terminal,Departure,485,256,42,783
24-09-2024,China Ferry Terminal,Arrival,336,351,31,718
24-09-2024,China Ferry Terminal,Departure,419,243,38,700
25-09-2024,China Ferry Terminal,Arrival,410,370,34,814
25-09-2024,China Ferry Terminal,Departure,449,307,49,805
26-09-2024,China Ferry Terminal,Arrival,439,363,76,878
26-09-2024,China Ferry Terminal,Departure,415,300,42,757
27-09-2024,China Ferry Terminal,Arrival,491,377,74,942
27-09-2024,China Ferry Terminal,Departure,858,390,51,1299
28-09-2024,China Ferry Terminal,Arrival,346,489,69,904
28-09-2024,China Ferry Terminal,Departure,979,376,30,1385
29-09-2024,China Ferry Terminal,Arrival,913,416,50,1379
29-09-2024,China Ferry Terminal,Departure,496,372,20,888
30-09-2024,China Ferry Terminal,Arrival,724,663,48,1435
30-09-2024,China Ferry Terminal,Departure,614,472,30,1116
1/10/2024,China Ferry Terminal,Arrival,1168,2073,64,3305
1/10/2024,China Ferry Terminal,Departure,389,577,14,980
2/10/2024,China Ferry Terminal,Arrival,602,1600,77,2279
2/10/2024,China Ferry Terminal,Departure,405,1448,47,1900
3/10/2024,China Ferry Terminal,Arrival,496,1830,112,2438
3/10/2024,China Ferry Terminal,Departure,567,1548,46,2161
4/10/2024,China Ferry Terminal,Arrival,481,1672,89,2242
4/10/2024,China Ferry Terminal,Departure,813,1253,74,2140
5/10/2024,China Ferry Terminal,Arrival,492,1402,78,1972
5/10/2024,China Ferry Terminal,Departure,767,1166,76,2009
6/10/2024,China Ferry Terminal,Arrival,1125,752,38,1915
6/10/2024,China Ferry Terminal,Departure,418,974,65,1457
7/10/2024,China Ferry Terminal,Arrival,628,784,56,1468
7/10/2024,China Ferry Terminal,Departure,625,761,67,1453
8/10/2024,China Ferry Terminal,Arrival,317,318,42,677
8/10/2024,China Ferry Terminal,Departure,531,249,70,850
9/10/2024,China Ferry Terminal,Arrival,403,278,51,732
9/10/2024,China Ferry Terminal,Departure,463,281,46,790
10/10/2024,China Ferry Terminal,Arrival,418,318,44,780
10/10/2024,China Ferry Terminal,Departure,1258,337,60,1655
11/10/2024,China Ferry Terminal,Arrival,426,236,58,720
11/10/2024,China Ferry Terminal,Departure,2471,228,37,2736
12/10/2024,China Ferry Terminal,Arrival,804,500,72,1376
12/10/2024,China Ferry Terminal,Departure,634,301,33,968
13-10-2024,China Ferry Terminal,Arrival,2972,381,46,3399
13-10-2024,China Ferry Terminal,Departure,300,351,70,721
14-10-2024,China Ferry Terminal,Arrival,580,447,40,1067
14-10-2024,China Ferry Terminal,Departure,461,355,150,966
15-10-2024,China Ferry Terminal,Arrival,419,348,46,813
15-10-2024,China Ferry Terminal,Departure,425,320,84,829
16-10-2024,China Ferry Terminal,Arrival,398,378,49,825
16-10-2024,China Ferry Terminal,Departure,407,427,75,909
17-10-2024,China Ferry Terminal,Arrival,340,388,93,821
17-10-2024,China Ferry Terminal,Departure,413,322,55,790
18-10-2024,China Ferry Terminal,Arrival,485,405,119,1009
18-10-2024,China Ferry Terminal,Departure,670,335,57,1062
19-10-2024,China Ferry Terminal,Arrival,452,654,196,1302
19-10-2024,China Ferry Terminal,Departure,793,381,47,1221
20-10-2024,China Ferry Terminal,Arrival,960,377,121,1458
20-10-2024,China Ferry Terminal,Departure,400,397,71,868
21-10-2024,China Ferry Terminal,Arrival,448,325,72,845
21-10-2024,China Ferry Terminal,Departure,494,300,75,869
22-10-2024,China Ferry Terminal,Arrival,401,324,56,781
22-10-2024,China Ferry Terminal,Departure,432,251,54,737
23-10-2024,China Ferry Terminal,Arrival,366,324,67,757
23-10-2024,China Ferry Terminal,Departure,397,321,72,790
24-10-2024,China Ferry Terminal,Arrival,433,459,81,973
24-10-2024,China Ferry Terminal,Departure,440,386,72,898
25-10-2024,China Ferry Terminal,Arrival,497,751,166,1414
25-10-2024,China Ferry Terminal,Departure,757,331,52,1140
26-10-2024,China Ferry Terminal,Arrival,341,1513,318,2172
26-10-2024,China Ferry Terminal,Departure,814,492,41,1347
27-10-2024,China Ferry Terminal,Arrival,1071,1050,262,2383
27-10-2024,China Ferry Terminal,Departure,309,1123,60,1492
28-10-2024,China Ferry Terminal,Arrival,490,1155,130,1775
28-10-2024,China Ferry Terminal,Departure,504,1154,129,1787
29-10-2024,China Ferry Terminal,Arrival,359,805,131,1295
29-10-2024,China Ferry Terminal,Departure,468,1115,181,1764
30-10-2024,China Ferry Terminal,Arrival,380,436,71,887
30-10-2024,China Ferry Terminal,Departure,396,1432,241,2069
31-10-2024,China Ferry Terminal,Arrival,397,379,92,868
31-10-2024,China Ferry Terminal,Departure,384,348,79,811
1/11/2024,China Ferry Terminal,Arrival,421,352,113,886
1/11/2024,China Ferry Terminal,Departure,805,392,72,1269
2/11/2024,China Ferry Terminal,Arrival,365,503,78,946
2/11/2024,China Ferry Terminal,Departure,813,293,50,1156
3/11/2024,China Ferry Terminal,Arrival,1037,346,68,1451
3/11/2024,China Ferry Terminal,Departure,347,369,59,775
4/11/2024,China Ferry Terminal,Arrival,504,348,98,950
4/11/2024,China Ferry Terminal,Departure,629,296,74,999
5/11/2024,China Ferry Terminal,Arrival,342,379,65,786
5/11/2024,China Ferry Terminal,Departure,438,291,52,781
6/11/2024,China Ferry Terminal,Arrival,430,359,38,827
6/11/2024,China Ferry Terminal,Departure,457,317,53,827
7/11/2024,China Ferry Terminal,Arrival,384,340,72,796
7/11/2024,China Ferry Terminal,Departure,402,289,49,740
8/11/2024,China Ferry Terminal,Arrival,459,365,89,913
8/11/2024,China Ferry Terminal,Departure,822,396,44,1262
9/11/2024,China Ferry Terminal,Arrival,402,564,88,1054
9/11/2024,China Ferry Terminal,Departure,1036,387,61,1484
10/11/2024,China Ferry Terminal,Arrival,1147,388,70,1605
10/11/2024,China Ferry Terminal,Departure,354,389,60,803
11/11/2024,China Ferry Terminal,Arrival,548,335,58,941
